X,Y,DiffractionLoss,FoliageLoss,Distance,BaseEffAntHeight,BreakPointDistance,V,ReferencePathloss,RayExists,RayTotalLength,NumberOfReflection,NumberOfDiffraction,WorstKnifeEdgeDistance,WorstKnifeEdgeClearHeight,isConsistent,nearPathloss,DistanceKm,DistanceKmAlongRadial,clutterValue,pointIndex,isLoS,survey
919902.625,3951074.25,0,0,1.113257,505.1036,0.8110646,-23.3024,112.031,1,1.170271,0,0,0,0,TRUE,83.4043,0.01297947,0.01217697,21,6,TRUE,RAA1323000049_1_PCI 518__1m_Ave_Filter_Road_Open
919895.4375,3951196.75,0,0,1.999731,523.8276,0.6546764,-6.106008,108.001,1,1.999426,0,0,0,0,TRUE,101.1338,0.09993812,0.09993812,21,49,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919896,3951196.75,0,0,1.999735,524.0007,0.6803069,-6.196041,106.417,1,1.999426,0,0,0,0,TRUE,101.1339,0.09993909,0.09993909,21,49,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919896.75,3951196.75,0,0,1.999741,524.3007,0.7083603,-6.298866,108.237,1,1.999426,0,0,0,0,TRUE,101.134,0.09994039,0.09994039,21,49,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919897.0625,3951194.5,0,0,1.990791,524.9404,0.6761045,-6.133401,112.38,1,1.999426,0,0,0,0,TRUE,100.955,0.09790192,0.09790192,21,48,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919897.0625,3951192.5,0,0,1.98165,525.7653,0.6997262,-6.245539,108.195,1,1.999426,0,0,0,0,TRUE,100.7722,0.09586278,0.09586278,21,47,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919897.25,3951192.5,0,0,1.981652,525.7849,0.701707,-6.245525,108.926,1,1.999426,0,0,0,0,TRUE,100.7722,0.09586321,0.09586321,21,47,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919897.375,3951190.25,0,0,1.972316,526.4346,0.7293286,-6.37905,110.353,1,1.999426,0,0,0,0,TRUE,100.5855,0.09382444,0.09382444,21,46,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919897.25,3951188.25,0,0,1.962773,526.8881,0.7571808,-6.540381,109.082,1,1.999426,0,0,0,0,TRUE,100.3946,0.09178522,0.09178522,21,45,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919897.5,3951188.25,0,0,1.962775,526.8907,0.7598188,-6.540365,108.502,1,1.999426,0,0,0,0,TRUE,100.3947,0.09178568,0.09178568,21,45,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919897.1875,3951186.25,0,0,1.953015,527.1225,0.7877226,-6.738728,105.274,1,1.999426,0,0,0,0,TRUE,100.1995,0.08974605,0.08974605,21,44,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919896.75,3951184.25,0,0,1.94303,527.1577,0.8166899,-6.988002,108.512,1,1.943201,0,0,0,0,TRUE,99.99977,0.08770623,0.08770623,21,43,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919896.5625,3951182.25,0,0,1.932813,526.8997,0.8513598,-7.310119,107.434,1,1.943201,0,0,0,0,TRUE,99.79543,0.08566689,0.08566689,21,42,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919896.8125,3951182.25,0,0,1.932815,526.852,0.8551913,-7.310098,107.544,1,1.943201,0,0,0,0,TRUE,99.79547,0.08566738,0.08566738,21,42,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919896.6875,3951180,0,0,1.922353,526.2418,0.8944482,-7.742196,108.391,1,1.943201,0,0,0,0,TRUE,99.58621,0.08362816,0.08362816,21,41,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919896.75,3951180,0,0,1.922353,526.2262,0.8952457,-7.742191,107.706,1,1.943201,0,0,0,0,TRUE,99.58622,0.08362826,0.08362826,21,41,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919896.3125,3951178,0,0,1.911629,525.3643,0.932381,-8.353058,108.952,1,1.943201,0,0,0,0,TRUE,99.37173,0.08158843,0.08158843,21,40,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919896.0625,3951176,0,0,1.900635,524.0284,0.976183,-9.288095,102.949,1,1.943201,0,0,0,0,TRUE,99.15186,0.07954898,0.07954898,21,39,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919896.3125,3951176,0,0,1.900638,523.8461,0.9819446,-9.288055,106.774,1,1.943201,0,0,0,0,TRUE,99.15192,0.07954955,0.07954955,21,39,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919896.1875,3951174,0,0,1.88936,521.8765,1.032637,-10.02489,110.47,1,1.943201,0,0,0,0,TRUE,98.92635,0.07751033,0.07751033,21,38,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919895.875,3951172,0,0,1.877779,519.5364,1.082851,-10.16552,105.792,1,1.878202,0,0,0,0,TRUE,98.69473,0.07547076,0.07547076,21,37,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919895.625,3951170,0,0,1.865881,516.562,1.130306,-10.29592,108.339,1,1.878202,0,0,0,0,TRUE,98.45679,0.07343128,0.07343128,21,36,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919895.625,3951170,0,0,1.865881,516.5651,1.130293,-10.29618,104.669,1,1.878202,0,0,0,0,TRUE,98.45678,0.07343128,0.07343128,21,36,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919895.25,3951168,0,0,1.853647,513.0929,0.9902179,-9.585818,109.357,1,1.878202,0,0,0,0,TRUE,98.2121,0.07139152,0.07139152,21,35,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919894.75,3951166,0,0,1.841057,510.9572,0.8395852,-8.809507,108.83,1,1.878202,0,0,0,0,TRUE,97.9603,0.06935163,0.06935163,21,34,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919894.4375,3951164,0,0,1.828092,510.1634,0.8019674,-8.59356,108.36,1,1.878202,0,0,0,0,TRUE,97.701,0.06731196,0.06731196,21,33,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919894.375,3951164,0,0,1.828092,510.1803,0.8036284,-8.604635,108.054,1,1.878202,0,0,0,0,TRUE,97.701,0.06731192,0.06731192,21,33,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919894,3951162,0,0,1.814729,509.7683,0.8173716,-8.685584,111.089,1,1.878202,0,0,0,0,TRUE,97.43373,0.06527226,0.06527226,21,32,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919893.8125,3951160,0,0,1.800943,509.2546,0.80667,-8.63879,106.494,1,1.878202,0,0,0,0,TRUE,97.15802,0.06323285,0.06323285,21,31,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919893.5625,3951157.75,0,0,1.786705,508.8265,0.8326439,-8.868161,109.554,1,1.786477,0,0,0,0,TRUE,96.87326,0.06119344,0.06119344,21,30,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919893.3125,3951155.75,0,0,1.771984,508.0485,0.8614106,-9.19318,109.417,1,1.786477,0,0,0,0,TRUE,96.57884,0.05915397,0.05915397,21,29,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919892.5625,3951156,0,0,1.771973,507.8278,0.8560122,-9.193296,109.387,1,1.786477,0,0,0,0,TRUE,96.57862,0.05915247,0.05915247,21,29,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919892.5625,3951154,0,0,1.756739,506.7418,0.8896874,-9.67807,108.379,1,1.786477,0,0,0,0,TRUE,96.27393,0.05711348,0.05711348,21,28,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919892.8125,3951153.75,0,0,1.756743,506.8164,0.8920447,-9.678016,107.494,1,1.786477,0,0,0,0,TRUE,96.27403,0.05711411,0.05711411,21,28,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919892.75,3951151.75,0,0,1.740955,505.2487,0.9276634,-10.46042,109.884,1,1.786477,0,0,0,0,TRUE,95.95825,0.05507501,0.05507501,21,27,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919892.625,3951149.75,0,0,1.72457,503.1468,0.9666002,-11.64186,112.949,1,1.786477,0,0,0,0,TRUE,95.63056,0.05303592,0.05303592,21,26,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919892.5,3951147.75,0,0,1.707543,500.5294,1.006486,-13.25124,109.222,1,1.786477,0,0,0,0,TRUE,95.29002,0.05099678,0.05099678,21,25,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919892.875,3951149.75,0,0,1.724574,503.3158,0.9650393,-11.62167,105.629,1,1.786477,0,0,0,0,TRUE,95.63064,0.05303637,0.05303637,21,26,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919892.5,3951147.75,0,0,1.707543,500.5356,1.006431,-13.25036,110.719,1,1.786477,0,0,0,0,TRUE,95.29002,0.05099679,0.05099679,21,25,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919892.0625,3951145.75,0,0,1.689814,496.8423,1.053514,-13.73907,108.209,1,1.786477,0,0,0,0,TRUE,94.93545,0.04895695,0.04895695,21,24,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919891.625,3951143.75,0,0,1.671331,492.1215,1.016569,-13.53395,112.901,1,1.673012,0,0,0,0,TRUE,94.56577,0.04691703,0.04691703,21,23,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919891.1875,3951141.75,0,0,1.652027,487.7659,0.9041101,-12.8334,113.743,1,1.673012,0,0,0,0,TRUE,94.1797,0.04487731,0.04487731,21,22,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919891.5625,3951141.5,0,0,1.652035,488.5816,0.914251,-13.06647,112.259,1,1.673012,0,0,0,0,TRUE,94.17986,0.04487813,0.04487813,21,22,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919891.375,3951139.5,0,0,1.631839,486.3869,0.816195,-12.6587,114.379,1,1.673012,0,0,0,0,TRUE,93.77593,0.04283893,0.04283893,21,21,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919891.625,3951139.5,0,0,1.631844,487.2061,0.8290484,-12.82298,115.676,1,1.673012,0,0,0,0,TRUE,93.77605,0.04283947,0.04283947,21,21,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919891.125,3951137.5,0,0,1.610655,485.4851,0.801081,-12.76615,118.001,1,1.673012,0,0,0,0,TRUE,93.35226,0.04079951,0.04079951,21,20,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919890.6875,3951135.5,0,0,1.58838,484.2502,0.7716761,-12.78613,114.791,1,1.673012,0,0,0,0,TRUE,92.90676,0.03875966,0.03875966,21,19,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919890.25,3951133.5,0,0,1.567154,483.454,0.7399101,-12.75927,120.391,1,1.673012,0,0,0,0,TRUE,92.48225,0.03691085,0.03671987,21,18,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919889.9375,3951131.5,0,0,1.542673,483.0583,0.7214431,-12.93184,118.04,1,1.54295,0,0,0,0,TRUE,91.99261,0.03488773,0.03468033,21,17,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919890.375,3951131.25,0,0,1.542595,483.6453,0.7484661,-13.21214,116.665,1,1.54295,0,0,0,0,TRUE,91.99106,0.03488148,0.03468142,21,17,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919889.4375,3951129.5,0,0,1.516681,483.1275,0.7198067,-13.3463,115.153,1,1.54295,0,0,0,0,TRUE,91.47279,0.03286102,0.03264028,21,16,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919889.375,3951127.5,0,0,1.48907,483.2557,0.7197301,-13.76343,105.583,1,1.54295,0,0,0,0,TRUE,90.92056,0.03083686,0.03060152,21,15,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919889,3951125.5,0,0,1.459601,483.3899,0.7196561,-14.22192,105.062,1,1.54295,0,0,0,0,TRUE,90.33118,0.02881384,0.02856183,21,14,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919888.4375,3951123.5,0,0,1.428019,483.5348,0.7195833,-14.76306,105.55,1,1.54295,0,0,0,0,TRUE,89.69954,0.02679285,0.02652165,21,13,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919888.9375,3951123.25,0,0,1.428041,483.555,0.7195729,-14.76267,114.844,1,1.54295,0,0,0,0,TRUE,89.69999,0.02679424,0.02652305,21,13,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919888.8125,3951121.25,0,0,1.394061,483.7448,0.7194893,-15.41062,103.011,1,1.54295,0,0,0,0,TRUE,89.02038,0.0247777,0.02448418,21,12,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919888.5,3951119.25,0,0,1.357261,483.9568,0.7194119,-16.15786,104.101,1,1.359251,0,0,0,0,TRUE,88.28438,0.02276465,0.02244482,21,11,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919888,3951117.25,0,0,1.317151,484.196,0.7193462,-16.85632,108.736,1,1.359251,0,0,0,0,TRUE,87.48218,0.02075635,0.02040507,21,10,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919888.3125,3951117,0,0,1.317168,484.2171,0.71934,-16.85597,104.259,1,1.359251,0,0,0,0,TRUE,87.48252,0.02075716,0.0204059,21,10,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919887.9375,3951115,0,0,1.273139,484.5148,0.719293,-17.73441,109.334,1,1.359251,0,0,0,0,TRUE,86.60195,0.01875597,0.01836647,21,9,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919887.5,3951113,0,0,1.224374,484.8708,0.7192892,-18.87389,106.556,1,1.359251,0,0,0,0,TRUE,85.62665,0.01676387,0.01632691,21,8,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919887.125,3951111,0,0,1.169823,485.3277,0.7193735,-20.41247,111.366,1,1.359251,0,0,0,0,TRUE,84.53561,0.01478504,0.0142877,21,7,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919886.5625,3951109,0,0,1.108036,485.8582,0.7196256,-22.04515,112.433,1,1.359251,0,0,0,0,TRUE,83.29989,0.01282438,0.01224768,21,6,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919886.9375,3951108.75,0,0,1.108084,485.9596,0.7196671,-22.04381,112.046,1,1.359251,0,0,0,0,TRUE,83.30085,0.01282579,0.01224916,21,6,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919886.5625,3951106.5,0,0,1.037239,486.7817,0.7204267,-23.8349,115.539,1,1.034199,0,0,0,0,TRUE,81.88394,0.0108953,0.01021021,21,5,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919886.0625,3951104.5,0,0,0.9548452,487.9149,0.7223597,-26.68838,110.93,1,1.034199,0,0,0,0,TRUE,80.23607,0.0090125,0.008171047,21,4,TRUE,RAA1323000057_1_PCI 516__1m_Ave_Filter_Road_Open
919717.4375,3951018.5,0,0,0.8699771,499.0119,0.7485178,-32.44687,82.519,1,0.8700731,0,0,0,0,TRUE,78.5387,0.007412711,0.006240856,21,3,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919716.1875,3951018.25,0,0,0.8698614,499.0119,0.7485178,-32.45298,78.456,1,0.8700731,0,0,0,0,TRUE,78.53638,0.007410736,0.00623851,21,3,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919717.0625,3951018.25,0,0,0.8699328,499.0119,0.7485178,-32.4492,73.179,1,0.8700731,0,0,0,0,TRUE,78.53782,0.007411956,0.006239959,21,3,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919715,3951016,0,0,0.96518,499.0119,0.7485178,-26.98502,93.37,1,0.8700731,0,0,0,0,TRUE,80.44276,0.00922954,0.008317716,21,4,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919713.8125,3951014,0,0,1.046932,499.0119,0.7485178,-24.03097,94.355,1,0.8700731,0,0,0,0,TRUE,82.0778,0.0111412,0.01039838,21,5,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919712.5,3951012.25,0,0,1.117454,499.0119,0.7485178,-22.17583,97.323,1,0.8700731,0,0,0,0,TRUE,83.48824,0.0131055,0.01248015,21,6,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919710.75,3951010.5,0,0,1.179064,499.0119,0.7485178,-20.6592,100.482,1,0.8700731,0,0,0,0,TRUE,84.72044,0.01510303,0.01456371,21,7,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919711.375,3951010.25,0,0,1.179014,499.0119,0.7485178,-20.66048,96.443,1,0.8700731,0,0,0,0,TRUE,84.71944,0.01510129,0.0145619,21,7,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919709.8125,3951008.5,0,0,1.233477,499.0119,0.7485178,-19.06923,102.855,1,0.8700731,0,0,0,0,TRUE,85.80869,0.01711893,0.01664505,21,8,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919710.4375,3951010.5,0,0,1.17909,499.0119,0.7485178,-20.65855,100.942,1,0.8700731,0,0,0,0,TRUE,84.72095,0.01510392,0.01456462,21,7,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919707.8125,3951007,0,0,1.282231,499.0119,0.7485178,-17.88994,96.473,1,0.8700731,0,0,0,0,TRUE,86.78378,0.01915275,0.01873039,21,9,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919708.8125,3951006.75,0,0,1.282152,499.0119,0.7485178,-17.89165,95.505,1,0.8700731,0,0,0,0,TRUE,86.7822,0.01914925,0.01872682,21,9,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919706,3951005.75,0,0,1.326265,499.0119,0.7485178,-16.98083,101.392,1,1.324441,0,0,0,0,TRUE,87.66446,0.02119654,0.02081569,21,10,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919706.375,3951005.5,0,0,1.32623,499.0119,0.7485178,-16.98153,98.372,1,1.324441,0,0,0,0,TRUE,87.66377,0.02119485,0.02081398,21,10,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919704.9375,3951003.75,0,0,1.366322,499.0119,0.7485178,-16.25937,96.866,1,1.324441,0,0,0,0,TRUE,88.46559,0.02324457,0.02289782,21,11,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919704.25,3951001.75,0,0,1.403062,499.0119,0.7485178,-15.5648,96.092,1,1.324441,0,0,0,0,TRUE,89.20041,0.02529661,0.02497836,21,12,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919703.6875,3950999.75,0,0,1.436999,499.0119,0.7485178,-14.89605,107.165,1,1.324441,0,0,0,0,TRUE,89.87914,0.0273526,0.02705855,21,13,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919702.375,3950998.25,0,0,1.468566,499.0119,0.7485178,-14.33714,104.607,1,1.324441,0,0,0,0,TRUE,90.51048,0.02941481,0.02914157,21,14,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919701.0625,3950996.5,0,0,1.498036,499.0119,0.7485178,-13.86342,106.037,1,1.324441,0,0,0,0,TRUE,91.09988,0.0314801,0.03122494,21,15,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919698.5625,3950995.5,0,0,1.52573,499.0119,0.7485178,-13.45566,115.274,1,1.324441,0,0,0,0,TRUE,91.65376,0.03355288,0.0333136,21,16,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919700,3950997,0,0,1.498098,499.0119,0.7485178,-13.86242,112.201,1,1.324441,0,0,0,0,TRUE,91.10113,0.0314846,0.03122948,21,15,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919700.5625,3950996.75,0,0,1.498065,499.0119,0.7485178,-13.86296,109.181,1,1.324441,0,0,0,0,TRUE,91.10046,0.03148218,0.03122704,21,15,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919674.3125,3950992,0,15.95996,1.717159,456.7827,0.3750709,-6.136685,114.351,1,1.718957,0,0,0,0,TRUE,111.4423,0.0521386,0.0521386,21,25,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919697.125,3950994,0,0,1.551729,499.0119,0.7485178,-13.03203,104.932,1,1.324441,0,0,0,0,TRUE,92.17375,0.03562292,0.03539763,21,17,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919697.375,3950993.75,0,0,1.551714,499.0119,0.7485178,-13.03228,107.552,1,1.324441,0,0,0,0,TRUE,92.17343,0.03562162,0.03539632,21,17,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919674.8125,3950991.25,0,14.48458,1.71713,458.8784,0.404841,-6.458828,114.124,1,1.718957,0,0,0,0,TRUE,109.9663,0.05213504,0.05213504,21,25,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919677.1875,3950991.75,0,11.9073,1.69936,466.6895,0.3791831,-6.62508,115.524,1,1.718957,0,0,0,0,TRUE,107.0337,0.05004491,0.05004491,21,24,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919677.8125,3950991,0,9.331187,1.699324,470.2423,0.3961499,-7.105192,119.358,1,1.718957,0,0,0,0,TRUE,104.4568,0.05004072,0.05004072,21,24,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919693.625,3950991.25,0,0,1.599795,497.2553,0.6626195,-11.43443,112.842,1,1.598893,0,0,0,0,TRUE,93.13506,0.0397919,0.0395686,21,19,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919695.25,3950992.5,0,0,1.5763,499.0119,0.7485178,-12.64445,109.009,1,1.598893,0,0,0,0,TRUE,92.66515,0.03769639,0.03748357,21,18,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919695.5625,3950992.5,0,0,1.576283,499.0119,0.7485178,-12.6447,107.484,1,1.598893,0,0,0,0,TRUE,92.66482,0.03769492,0.03748209,21,18,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919678.5625,3950990.25,0,5.600179,1.699281,474.0684,0.4123915,-7.119374,117.248,1,1.718957,0,0,0,0,TRUE,100.725,0.05003583,0.05003583,21,24,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919679.3125,3950989.5,0,0,1.699238,476.9516,0.4252179,-6.83135,115.105,1,1.718957,0,0,0,0,TRUE,95.12392,0.05003086,0.05003086,21,24,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919691.5,3950990,0,0,1.622418,491.6293,0.4874225,-8.844186,109.198,1,1.598893,0,0,0,0,TRUE,93.58752,0.04191969,0.04165642,21,20,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919693.1875,3950991.5,0,0,1.599879,496.6755,0.6442097,-11.22737,111.648,1,1.598893,0,0,0,0,TRUE,93.13673,0.0397996,0.039571,21,19,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919679.9375,3950988.75,0,0,1.699203,478.1831,0.4418079,-7.102859,115.843,1,1.718957,0,0,0,0,TRUE,95.12322,0.05002683,0.05002683,21,24,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919680.5625,3950988.25,0,0,1.699171,478.5882,0.4593337,-7.245859,110.753,1,1.718957,0,0,0,0,TRUE,95.12259,0.05002317,0.05002317,21,24,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919682.4375,3950989.25,0,0,1.683009,482.373,0.421161,-7.047908,110.893,1,1.718957,0,0,0,0,TRUE,94.79935,0.0481958,0.04793615,21,23,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919683.1875,3950988.75,0,0,1.682968,481.4106,0.4474767,-7.195935,107.354,1,1.718957,0,0,0,0,TRUE,94.79852,0.04819125,0.04793158,21,23,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919684.0625,3950988,0,0,1.682921,480.1711,0.4753439,-7.502244,104.384,1,1.598893,0,0,0,0,TRUE,94.79758,0.04818605,0.04792635,21,23,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919684.625,3950987.5,0,0,1.682891,479.363,0.490234,-7.50251,106.688,1,1.598893,0,0,0,0,TRUE,94.79698,0.0481827,0.04792298,21,23,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919686.5625,3950988.5,0,0,1.66377,482.0142,0.4542095,-7.286984,101.857,1,1.598893,0,0,0,0,TRUE,94.41456,0.0461073,0.04583582,21,22,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919687.25,3950988,0,0,1.663736,481.225,0.4661866,-7.502262,107.69,1,1.598893,0,0,0,0,TRUE,94.41387,0.04610368,0.04583218,21,22,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919687.75,3950987.75,0,0,1.663709,480.9685,0.469923,-7.614061,104.725,1,1.598893,0,0,0,0,TRUE,94.41335,0.04610091,0.04582939,21,22,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919689.5625,3950989,0,0,1.643725,485.3791,0.4121849,-7.524205,104.437,1,1.598893,0,0,0,0,TRUE,94.01366,0.04402756,0.04374317,21,21,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919689.875,3950988.75,0,0,1.643706,485.5685,0.4098778,-7.524302,104.166,1,1.598893,0,0,0,0,TRUE,94.01328,0.04402569,0.04374129,21,21,TRUE,RAA1323000061_2_PCI 511__1m_Ave_Filter_Road_Open
919635.8125,3951187,20.56422,5.15473,1.954208,434.1957,0.6926088,2.429211,112.129,1,1.95418,0,0,28.63407,0.7964967,TRUE,117.3885,0.08999281,0.08999281,21,44,FALSE,RAA1323000062_1_PCI 502__1m_Ave_Filter_Road_Open
919635.25,3951183,20.9188,4.248113,1.93401,433.1444,0.7133451,2.576569,112.429,1,1.95418,0,0,28.63446,0.8353918,TRUE,115.9029,0.08590339,0.08590339,21,42,FALSE,RAA1323000062_1_PCI 502__1m_Ave_Filter_Road_Open
919635,3951181,21.25947,3.643738,1.923548,432.4923,0.7096434,2.693285,110.235,1,1.95418,0,0,28.6347,0.8679053,TRUE,115.0409,0.08385877,0.08385877,21,41,FALSE,RAA1323000062_1_PCI 502__1m_Ave_Filter_Road_Open
